Title;Artist;Year;Duo;Explicit;"Date Added"
Run;Kutless;2003;0;0;2012-05-25
Run;Pink;2012;0;0;2013-02-17
"Run And Tell That";Hairspray;2007;0;0;2011-05-30
"Run Away";"The Real McCoy";1995;0;0;2013-11-01
"Run Daddy Run";"Pistol Annies";2012;0;0;2012-06-23
"Run For Cover";Sugababes;2001;0;0;2011-12-26
"Run For The Roses";"Dan Fogelberg";1982;0;0;2011-05-30
"Run For Your Life";"Matt Cardle";2011;0;0;2011-10-20
"Run For Your Life";"The Fray";2012;0;0;2012-10-15
"Run Joey Run";Glee;2010;0;0;2011-05-30
"Run Rudolph Run";"Bryan Adams";1987;0;0;2013-02-27
"Run Run";Indila;2014;0;0;2014-03-31
"Run Run Rudolph";"Kelly Clarkson";2013;0;0;2013-12-12
"Run Through The Jungle";"Creedence Clearwater Revival";1970;0;0;2014-02-13
"Run To Paradise";Choirboys;1987;0;0;2012-12-22
"Run To You";"Whitney Houston";1992;0;0;2011-05-30
"Run To You";"Bryan Adams";1984;0;0;2011-11-15
"Run With The Pack";"Bad Company";1976;0;0;2013-01-22
"Run, Rudolph, Run";"Chuck Berry";1958;0;0;2011-11-28
"Run, Run, Run";"Ryan Tyler";2003;0;0;2012-06-07
Run-around;"Blues Traveler";1990;0;0;2012-02-07
"Runaround Sue";Dion;1961;0;0;2012-09-13
"Runaround Sue";"The Overtones";2012;0;0;2012-12-14
Runaway;"Love and Theft";2009;0;0;2011-12-18
Runaway;Pink;2006;0;0;2011-05-31
Runaway;Jamiroquai;2006;0;0;2013-09-17
Runaway;"Elvis Presley";1970;0;0;2011-05-30
Runaway;"Del Shannon";1961;0;0;2011-06-28
Runaway;"The Corrs";1995;0;0;2008-08-25
"Runaway Baby";"Bruno Mars";2010;0;0;2011-05-30
"Runaway Train";"Soul Asylum";1992;0;0;2011-11-29
"Runnin' Down A Dream";"Tom Petty";1989;0;0;2012-01-11
"Runnin' Through The Fire";"John Cafferty & The Beaver Brown Band";1989;0;0;2013-05-13
Running;"No Doubt";2002;0;0;2011-05-31
"Running Bear";"Johnny Preston";1959;0;0;2011-10-26
"Running In The Family";"Level 42";1987;0;0;2014-05-12
"Running Into You";"Sarah Sadler";2003;0;0;2012-06-03
"Running Kind";"Merle Haggard";1978;0;0;2013-07-01
"Running On Faith";"Eric Clapton";1989;0;0;2013-09-19
"Running Scared";"Roy Orbison";1961;0;0;2013-03-07
"Running Up That Hill";Placebo;2007;0;0;2011-05-30
"Running Up That Hill";"Kate Bush";1985;0;0;2012-09-26
Rush;"Aly & AJ";2005;0;0;2007-08-14
"Rush Rush";"Paula Abdul";1992;0;0;2011-05-31
"Russian Roulette";Rihanna;2009;0;0;2011-05-30
"Russian Roulette (Acoustic)";Rihanna;2010;0;0;2011-11-16
Russians;Sting;1985;0;0;2011-05-30
"Rusty Old Halo";"Hoyt Axton";1979;0;0;2013-04-03
"S Club Party";"S Club 7";1999;0;0;2011-12-10
S&M;Rihanna;2010;0;1;2011-05-30
"S'aimer est interdit";"Le Roi Soleil";2005;1;0;2013-11-29
S.O.S;Indila;2014;0;0;2014-03-31
"S.O.S. (Let The Music Play)";"Jordin Sparks";2009;0;0;2011-05-30
"Sa jeunesse";"Charles Aznavour";1990;0;0;2011-08-29
"Sabor A Mi";"Luis Miguel";1998;0;0;2011-05-30
Sacramento;"Middle Of The Road";1972;0;0;2011-11-16
"Sacré Charlemagne";"France Gall";1964;0;0;2011-05-30
Sacrifice;Anouk;1998;0;0;2011-10-20
Sacrifice;"Elton John";1989;0;0;2007-05-04
Sad;"Maroon 5";2012;0;0;2012-08-12
"Sad Beautiful Tragic";"Taylor Swift";2012;0;0;2013-01-14
"Sad Eyes";"Robert John";1979;0;0;2013-12-04
"Sad Songs (Say So Much)";"Elton John";1984;0;0;2011-10-21
"Saddam Stomp";"Pat Garrett";2003;0;0;2012-12-23
"Safe & Sound";"Taylor Swift";2011;0;0;2012-06-18
"Safe And Sound";"Capital Cities";2011;0;0;2013-07-02
"Sag beim Abschied leise Servus";"Peter Alexander";1966;0;0;2013-06-07
"Sag einfach ja";"Tim Bendzko";2011;0;0;2013-04-09
"Sag warum";"Camillo Felgen";1959;0;0;2014-02-18
"Said It All";"Take That";2008;0;0;2012-09-26
Sail;Awolnation;2011;0;0;2013-04-01
"Sail On";"The Commodores";1979;0;0;2011-07-07
Sailing;"Christopher Cross";1980;0;0;2012-02-24
Sailing;"Rod Stewart";1975;0;0;2011-05-30
Sailing;"Mike Oldfield";2014;0;0;2014-03-31
Sailor;"Petula Clark";1961;0;0;2013-06-05
"Sal Tlay Ka Siti";"The Book Of Mormon";2011;0;0;2013-05-30
"Salade de fruits";"Roberto Alagna";2005;0;0;2014-06-23
"Salade de fruits";Bourvil;1959;0;0;2013-09-10
"Salió El Sol";"Don Omar";2006;0;0;2011-10-14
Sally;Carmel;1986;0;0;2011-05-31
Sally;"Vaya Con Dios";1990;0;0;2013-07-09
"Sally Go 'Round The Roses";"The Jaynetts";1963;0;0;2013-11-20
"Sally's Song";"The Nightmare Before Christmas";1993;0;0;2011-10-11
Salome;Chayanne;1998;0;0;2011-10-08
Saltwater;"Julian Lennon";1991;0;0;2012-10-19
"Salty Dog";"Flogging Molly";2000;0;0;2012-09-26
"Salut les amoureux";"Hélène Ségara";2013;1;0;2014-01-13
"Salut les amoureux";"Joe Dassin";1972;0;0;2012-09-11
Salute;"Whitney Houston";2009;0;0;2013-11-25
Salute;"Little Mix";2013;0;0;2014-06-28
Salvami;"Gianna Nannini";2009;1;0;2013-05-29
"Sam You Made The Pants Too Long";"Barbra Streisand";1965;0;0;2011-05-31
"Samba Saravah";"Stacey Kent";2007;0;0;2012-11-19
"Same Love";"Macklemore & Ryan Lewis";2012;0;0;2013-07-24
"Same Mistake";"James Blunt";2007;0;0;2011-05-31
"Same Old Lang Syne";"Dan Fogelberg";1981;0;0;2012-01-02
"Same Old You";"Miranda Lambert";2011;0;0;2012-01-31
"Same Script, Different Cast";"Whitney Houston";2000;1;0;2013-12-03
"Samen dansen (Everyday, Everybody)";"Wesley Klein";2013;0;0;2014-02-07
"Samen Vanavond";"Tom Haver";2011;0;0;2012-05-14
"Samen voor altijd";"Marco Borsato";2013;1;0;2014-06-23
"Samen zijn";"Willeke Alberti";1995;0;0;2011-05-31
"Samen zijn";"Paul de Leeuw";1993;0;0;2012-07-26
"Samen zijn";"Johnny Gold";2011;0;0;2012-07-31
Samson;"Regina Spektor";2007;0;0;2011-07-18
"San Franciscan Nights";"Eric Burdon";1967;0;0;2012-02-07
"San Francisco (Be Sure To Wear Some Flowers In Your Hair)";"Scott McKenzie";1965;0;0;2011-05-31
"San Francisco Bay Blues";"Eric Clapton";1992;0;0;2012-11-16
Sanctuary;"J. Geils Band";1978;0;0;2012-12-18
Sanctuary;"Jamie O'Neal";2002;0;0;2012-02-22
"Sand In My Shoes";Dido;2003;0;0;2012-10-04
Sandy;Grease;1978;0;0;2011-05-31
"Sans chemise, sans pantalon";"Rika Zaraï";1975;0;0;2011-06-09
"Sans contrefaçon";"Mylène Farmer";1987;0;0;2011-05-30
"Sans contrefaçon (live 2009)";"Mylène Farmer";2009;0;0;2011-05-30
"Sans cri ni haine";Marie-Mai;2011;0;0;2012-09-15
"Sans dire un mot";"Emmanuel Moire";2009;0;0;2011-06-28
"Sans logique";"Mylène Farmer";1988;0;0;2013-02-14
"Sans toi, ma mie";"Salvatore Adamo";1963;0;0;2011-12-18
"Santa Baby";"Michael Bublé";2011;0;0;2011-12-16
"Santa Baby";"Taylor Swift";2007;0;0;2011-11-28
"Santa Baby";"Kylie Minogue";2007;0;0;2011-09-15
"Santa Baby";Madonna;1987;0;0;2011-05-31
"Santa Claus is Comin' On A Boogie Woogie Choo Choo Train";"The Tractors";1995;0;0;2011-05-30
"Santa Claus Is Comin' To Town";"Mariah Carey";1994;0;0;2011-05-30
"Santa Claus Is Comin' To Town";"Bruce Springsteen";1978;0;0;2007-12-18
"Santa Claus Is Coming To Town";"Christmas Carol";1934;0;0;2012-09-13
"Santa Claus Is Coming To Town";"Tony Bennett";1960;0;0;2012-01-08
"Santa Claus Is Coming To Town";"Michael Bublé";2011;0;0;2011-11-25
"Santa Claus Is Coming To Town";"Justin Bieber";2011;0;0;2011-12-05
"Santa Claus Is Coming To Town";"The Crystals";1963;0;0;2011-11-25
"Santa Claus Is Coming To Town";"Diana Krall";2005;0;0;2013-11-10
"Santa Claus Is Coming To Town";"Bing Crosby";1944;0;0;2011-11-10
"Santa Lucia";"Elvis Presley";1965;0;0;2013-12-12
"Santa Lucia By Night";"George Baker Selection";1985;0;0;2013-11-12
"Santa Monica";"Theory Of A Deadman";2006;0;0;2011-12-18
"Santa's Party";"Nick & Simon";2009;0;0;2011-05-31
Santeria;Sublime;1996;0;0;2011-11-28
Santiano;"Hugues Aufray";1961;0;0;2011-05-30
Santiano;Santiano;2012;0;0;2012-06-18
Sara;Starship;1986;0;0;2011-10-31
"Sara Perché Ti Amo";"Ricchi e Poveri";1994;1;0;2011-05-30
"Sara Smile";"Hall & Oates";1975;0;0;2012-10-27
Sarah;"Thin Lizzy";1979;0;0;2012-10-15
Sarah;"Serge Reggiani";1966;0;0;2013-07-16
"Sata Salamaa";"Virve Rosti";1987;0;0;2012-03-05
"Sata Vuotta";"Herra Ylppö & Ihmiset";2008;0;0;2012-05-29
Satellite;"Lena Meyer-Landrut";2010;0;0;2011-05-31
Satellite;Guster;2007;0;0;2013-07-01
"Satellite Of Love";"Lou Reed";1972;0;0;2013-03-25
"Satin Doll";"Ella Fitzgerald";1953;0;0;2011-10-28
"Satin Sheets";"The Bellamy Brothers";1976;0;0;2012-10-03
Satisfied;"Ashley Monroe";2006;0;0;2011-12-10
Satisfied;"Richard Marx";1990;0;0;2011-08-29
"Satisfy My Soul";"Paul Carrack";2000;0;0;2013-02-06
"Satukirjan Sankari";Yö;1998;0;0;2012-04-02
Satulinna;"Jari Sillanpää";1998;0;0;2012-02-22
"Saturate Me";"Mandy Moore";2001;0;0;2013-09-05
"Saturday Night";Whigfield;1994;0;0;2011-05-30
"Saturday Night";"Bay City Rollers";1976;0;0;2011-05-31
"Saturday Night At The Movies";"The Drifters";1972;0;0;2014-03-17
"Saturday Night At The Movies";"The Overtones";2013;0;0;2014-02-05
"Saturday Night Special";"Lynyrd Skynyrd";1975;0;0;2011-11-09
"Saturday Night's Alright for Fighting";"Elton John";1973;0;0;2011-11-16
"Saturday Nite";"Earth, Wind & Fire";1976;0;0;2013-10-01
"Sausalito Summernight";Diesel;1980;0;0;2013-12-03
"Sauver l'amour";"Les Enfoirés";1997;0;0;2013-11-28
"Sauver l'amour";"Daniel Balavoine";1985;0;0;2013-11-25
"Save A Horse, Ride A Cowboy";"Big & Rich";2004;1;0;2011-05-30
"Save A Prayer";"Duran Duran";1982;0;0;2012-03-22
"Save Me";Shinedown;2005;0;0;2011-05-30
"Save Me";Queen;1980;0;0;2011-05-31
"Save Me";"Remy Zero";2001;0;0;2011-05-31
"Save Me, San Francisco";Train;2010;0;0;2012-01-16
"Save Room";"John Legend";2006;0;0;2011-05-30
"Save The Best For Last";"Vanessa Williams";1992;0;0;2011-05-31
"Save The Day";"Selena Gomez";2013;0;0;2013-10-16
"Save The Last Dance For Me";"Dolly Parton";1983;0;0;2012-03-05
"Save The Last Dance For Me";"The Drifters";1960;0;0;2007-08-01
"Save The Last Dance For Me";"Michael Bublé";2005;0;0;2007-12-26
"Save The Last Dance For Me (StarCity Remix)";"Michael Bublé";2006;0;0;2011-05-30
"Save The World";"Swedish House Mafia";2011;0;0;2011-11-30
"Save Tonight";"Eagle-Eye Cherry";1998;0;0;2007-05-04
"Save Up All Your Tears";Cher;1991;0;0;2011-05-30
"Save You";"Kelly Clarkson";2009;0;0;2011-05-30
"Save Your Heart";Remady;2011;0;0;2012-03-21
"Save Your Kisses For Me";"Brotherhood Of Man";1976;0;0;2014-06-17
"Save Your Kisses For Me";"Natasha Thomas";2004;0;0;2013-12-01
"Save Your Soul";"Jamie Cullum";2013;0;0;2013-11-05
"Save Your Soul";"Céline Dion";2013;0;0;2013-12-03
Saved;"LaVern Baker";1961;0;0;2011-05-31
"Saved By Zero";"The Fixx";1982;0;0;2011-05-30
"Savez-vous planter les choux";Comptine;1000;0;0;2008-06-26
"Saving All My Love For You";"Whitney Houston";1985;0;0;2011-05-31
"Saving Forever For You";Shanice;1992;0;0;2011-11-25
"Saving Grace";"Tom Petty";2006;0;0;2011-11-25
"Savoir aimer";"Florent Pagny";1997;0;0;2011-05-30
"Savoir aimer";"Amandine Bourgeois";2014;0;0;2014-07-05
"Savoy Truffle";"The Beatles";1968;0;0;2011-05-31
"Saw Red";Sublime;1994;1;0;2013-07-24
"Saw You Running";"Nathan Carter";2013;0;0;2013-12-11
"Say Aah";"Trey Songz";2010;0;0;2011-05-30
"Say Goodbye";"Chris Brown";2006;0;0;2013-11-08
"Say Goodbye";"Katharine McPhee";2010;0;0;2012-08-14
"Say Goodbye";"Theory Of A Deadman";2006;0;0;2012-05-20
"Say Hello 2 Heaven";"Temple Of The Dog";1991;0;0;2013-04-19
"Say Hey (I Love You)";"Michael Franti & Spearhead";2008;0;0;2011-05-31
"Say It";"Booty Luv";2009;0;0;2012-04-10
"Say It Ain't So";Weezer;1994;0;0;2014-02-17
"Say It Ain't So, Joe";"Murray Head";1975;0;0;2011-05-31
"Say It Right";"Nelly Furtado";2006;0;0;2011-08-23
"Say My Name";"Destiny's Child";1999;0;0;2012-10-12
"Say OK";"Vanessa Hudgens";2006;0;0;2011-05-31
"Say Say Say";"Paul McCartney";1983;1;0;2013-07-15
"Say Si Si (Para Vigo Me Voy)";"The Andrews Sisters";1940;0;0;2011-10-31
"Say Somethin'";"Mariah Carey";2006;0;0;2014-04-15
"Say Something";"A Great Big World";2013;1;0;2014-01-08
"Say What I Feel";"The Overtones";2011;0;0;2012-06-01
"Say Yes";"Dusty Drake";2007;0;0;2013-08-30
"Say You Like Me";"We The Kings";2011;0;0;2013-05-17
"Say You Love Me";"Fleetwood Mac";1976;0;0;2012-03-08
"Say You Love Me";"Simply Red";1998;0;0;2013-07-01
"Say You Love Me";"Robert Mizzell";2008;0;0;2014-02-20
"Say You Will";Foreigner;1987;0;0;2014-07-22
"Say You'll Be Mine";Steps;1999;0;0;2013-07-22
"Say You'll Be There";"Ben L'Oncle Soul";2009;0;0;2011-05-30
"Say You'll Stay Until Tomorrow";"Tom Jones";1976;0;0;2012-12-05
"Say You, Say Me";"Lionel Richie";1986;0;0;2007-05-04
"Say... If You Feel Alright";"Crystal Waters";1997;0;0;2013-11-28
"Scandale dans la famille";"La Compagnie Créole";1986;0;0;2012-02-03
"Scandale dans la famille";"Sacha Distel";1965;0;0;2011-05-31
Scandalous;Mis-Teeq;2003;0;0;2011-05-30
Scar;"Missy Higgins";2004;0;0;2011-05-30
"Scar Tissue";"Red Hot Chili Peppers";1999;0;0;2014-05-07
"Scarborough Fair";"Celtic Woman";2007;0;0;2011-05-30
"Scarlet Ribbons (For Her Hair)";"The Browns";1960;0;0;2011-07-07
Scars;"Papa Roach";2004;0;0;2011-05-31
Scars;"Miley Cyrus";2010;0;0;2011-05-31
"Scatman (Ski-Ba-Bop-Ba-Dop-Bop)";"Scatman John";1994;0;0;2014-05-26
"Scenes From An Italian Restaurant";"Billy Joel";1977;0;0;2011-05-30
Scheiße;"Lady GaGa";2011;0;0;2011-07-16
Schengen;Raphaël;2005;0;0;2012-01-05
Schickeria;"Spider Murphy Gang";1981;0;0;2014-04-07
Schifoan;"Wolfgang Ambros";1984;0;0;2014-04-30
"Schijn een lichtje op mij";"Harry Slinger";1982;0;0;2012-11-02
Schism;Tool;2001;0;0;2011-11-10
"Schnappi, das kleine Krokodil";"TV Theme";2004;0;0;2012-01-08
"Schön ist es, auf der Welt zu sein";"Roy Black";1971;1;0;2014-03-05
"Schöner fremder mann";"Connie Francis";1961;0;0;2014-06-17
School;Supertramp;1974;0;0;2011-05-31
"School Days";"Chuck Berry";1957;0;0;2011-05-31
"School Of Rock";"Jack Black and Kids";2003;0;0;2011-05-31
"School Song";"Matilda The Musical";2011;0;0;2012-11-05
"School's Out";"Alice Cooper";1972;0;0;2011-05-31
"Schrei nach Liebe";"Die Ärzte";1993;0;0;2014-07-05
Schudden;Arjon;2012;0;0;2012-09-11
"Schwarz zu Blau";"Peter Fox";2009;0;0;2012-02-08
"Sci-Fi Wasabi";"Cibo Matto";2006;0;0;2013-07-30
"Science Fiction, Double Feature";"The Rocky Horror Show";1970;0;0;2011-07-27
Scintille;"Annalisa Scarrone";2013;0;0;2013-04-19
"Scotty Doesn't Know";Lustra;2004;0;0;2011-05-30
"Scoubidou (des pommes... des poires...)";"Sacha Distel";1959;0;0;2014-03-31
Scream;"Billy Idol";2005;0;0;2013-04-22
Scream;"Katie Armiger";2011;0;0;2013-05-09
Scream;Usher;2012;0;0;2012-07-07
"Scream & Shout";will.i.am;2012;1;1;2013-01-28
"Scream (Funk My Life Up)";"Paolo Nutini";2014;0;0;2014-06-14
"Scream If You Wanna Go Faster";"Geri Halliwell";2001;0;0;2014-04-01
"Screw You";"Cheryl Cole";2012;0;0;2013-12-07
"Se Bastasse Una Canzone";"Eros Ramazzotti";1991;0;0;2011-05-30
"Se me va la voz";"Alejandro Fernández";2009;0;0;2011-12-26
"Se si potesse non morire";Modà;2013;0;0;2013-04-03
"Se stasera sono qui";Mina;1969;0;0;2013-12-11
"Sea Cruise";"Frankie Ford";1960;0;0;2012-05-03
"Sea Of Heartbreak";"Marty Wilde";1982;0;0;2014-04-24
"Sea Of Heartbreak";"Jimmy Buffett";2004;0;0;2013-12-12
"Sea Of Heartbreak";"Don Gibson";1961;0;0;2014-05-15
"Sea Of Love";"The Honeydrippers";1984;0;0;2012-01-02
"Sea Of Love";"Phil Phillips";1959;0;0;2012-01-17
"Sea Of Sorrow";"Alice in Chains";1991;0;0;2013-05-19
"Sea, Sex And Sun";"Serge Gainsbourg";1978;0;0;2013-10-08
"Seal It With A Kiss";"Britney Spears";2011;0;0;2013-06-14
"Seal Our Fate";"Gloria Estefan";1991;0;0;2011-11-09
"Sealed With A Kiss";"Brian Hyland";1962;0;0;2011-05-30
"Sealed With A Kiss";"Cliff Richard";2013;0;0;2014-05-06
"Search For The Hero";"M People";1995;0;0;2013-07-24
"Searchin' My Soul";"Vonda Shepard";1992;0;0;2012-10-19
"Searching For A Father";"Infant Sorrow";2010;0;0;2013-08-07
"Seasons Change";Exposé;1987;0;0;2012-01-30
"Seasons In The Sun";"Terry Jacks";1974;0;0;2011-11-25
"Seasons Of Love";Rent;1996;0;0;2007-05-04
"Seasons Of Love";"Stevie Wonder";1996;0;0;2011-11-16
"Second Chance";"38 Special";1988;0;0;2011-07-16
"Second Chance";"Tinchy Stryder";2010;0;0;2012-05-25
"Second Chance";Shinedown;2008;0;0;2011-05-31
"Second Hand Rose";"Barbra Streisand";1966;0;0;2013-07-01
"Second Hand White Baby Grand";Smash;2012;0;0;2012-06-23
"Second Last Chance";"The Overtones";2011;0;0;2013-07-25
"Second Time Around";"Lady GaGa";2009;0;0;2012-01-27
"Second Violin";Bagatelle;1981;0;0;2013-11-28
"Seconds Away";"Vendetta Red";2003;0;0;2012-06-18
Secret;"Maroon 5";2002;0;0;2011-05-30
Secret;Seal;2010;0;0;2012-01-27
Secret;Heart;1991;0;0;2013-07-12
"Secret Agent Man";"Johnny Rivers";1966;0;0;2011-07-09
"Secret Agent Man";"TV Theme";1960;0;0;2011-05-30
"Secret Garden";"Bruce Springsteen";1995;0;0;2011-10-08
"Secret Love";"George Michael";1999;0;0;2011-08-10
Secretly;"Skunk Anansie";1999;0;0;2013-07-31
Secrets;OneRepublic;2009;0;0;2011-05-31
"Seduces Me";"Céline Dion";1996;0;0;2011-05-31
"See No More";"Joe Jonas";2011;0;0;2013-07-01
"See See Rider";"Elvis Presley";1970;0;0;2007-07-31
"See The Lights";"Simple Minds";1991;0;0;2013-01-14
"See What Love Can Do";"Eric Clapton";1985;0;0;2012-02-07
"See You Again";"Carrie Underwood";2012;0;0;2012-09-23
"See You Again";"Miley Cyrus";2007;0;0;2008-04-25
"See You Again";"Richard Cheese";2010;0;0;2011-05-31
"See You In September";"The Happenings";1966;0;0;2012-04-29
"See You Later, Alligator";"Bill Haley & His Comets";1956;0;0;2011-11-29
"Seeing Stars";"Jack Ingram";2009;0;0;2013-12-07
"Seemann (Deine Heimat ist das Meer)";"Lolita (Edith Zuser)";1959;0;0;2011-05-31
"Seemann, deine Heimat ist das Meer";"Freddy Quinn";1960;0;0;2013-01-15
"Seemann, deine Heimat ist das Meer";"Andrea Berg";2011;0;0;2013-04-26
"Seems So Long Ago, Nancy";"Leonard Cohen";1969;0;0;2011-09-19
Sehnsucht;"Helene Fischer";2011;0;0;2013-07-03
"Self Control";Infernal;2006;0;0;2011-05-31
"Self Control";"Laura Branigan";1984;0;0;2012-01-25
"Self Esteem";"The Offspring";1994;0;0;2013-10-22
"Sell Out";"Reel Big Fish";1997;0;0;2012-02-08
"Selling The Drama";Live;1994;0;0;2011-05-31
"Semi-Charmed Life";"Third Eye Blind";1997;0;0;2011-07-07
"Send A Message To My Heart";"Dwight Yoakam";1992;1;0;2013-11-09
"Send In The Clowns";"A Little Night Music";1973;0;0;2011-05-31
"Send In The Clowns";"Frank Sinatra";1973;0;0;2011-08-10
"Send In The Clowns";"Barbra Streisand";1985;0;0;2011-08-30
"Send Me The Pillow That You Dream On";"Dean Martin";1964;0;0;2011-05-30
"Send Me Your Money";"Suicidal Tendencies";1990;0;0;2013-04-02
"Señor météo";Carlos;1974;0;0;2013-06-14
"Señora De Las Cuatro Decadas";"Ricardo Arjona";1994;0;0;2013-09-16
Señorita;Christophe;1974;0;0;2011-06-08
Sentimental;"Deborah Cox";1995;0;0;2013-12-04
"Sentimental Journey";"Doris Day";1965;0;0;2011-05-31
"Senza fine";"Ornella Vanoni";1961;0;0;2012-07-05
"Senza riserva";"Annalisa Scarrone";2012;0;0;2012-08-20
"Separate Lives";"Phil Collins";1990;1;0;2011-05-30
"Separate Ways";"Elvis Presley";1973;0;0;2012-03-05
"Separate Ways (Worlds Apart)";Journey;1983;0;0;2012-01-31
September;"Earth, Wind & Fire";1978;0;0;2008-07-23
September;"Chris Daughtry";2010;0;0;2011-05-31
"September Morn'";"Neil Diamond";1979;0;0;2011-05-31
"September Song";"Frank Sinatra";1943;0;0;2011-05-30
Será;"Ricardo Montaner";1990;0;0;2013-07-01
"Set Phasers To Stun";"Taking Back Sunday";2005;0;0;2012-05-20
"Set The Night To Music";"Roberta Flack";1991;1;0;2012-01-25
"Settle Down";"No Doubt";2012;0;0;2012-11-02
"Settle Down";Kimbra;2010;0;0;2012-06-21
"Settle Me Down";"Zac Brown Band";2010;0;0;2013-07-03
Settlin';Sugarland;2007;0;0;2011-05-31
"Seul au monde";Corneille;2003;0;0;2011-05-31
Seven;"David Bowie";2000;0;0;2012-03-22
"Seven Bridges Road";"The Eagles";1980;0;0;2011-10-19
"Seven Day Fool";"Jully Black";2007;0;0;2011-07-07
"Seven Deadly Sins";"Flogging Molly";2004;0;0;2013-02-04
"Seven Nation Army";"Marcus Collins";2012;0;0;2012-04-11
"Seven Nation Army";"Ben L'Oncle Soul";2009;0;0;2011-05-30
"Seven Nation Army";"The White Stripes";2003;0;0;2011-05-31
"Seven Nights To Rock";BR5-49;1998;0;0;2012-10-12
"Seven Spanish Angels";"Adam Harvey";2009;1;0;2011-11-16
"Seven Spanish Angels";"Willie Nelson";1985;0;0;2011-05-31
Seventeen;Jet;2010;0;0;2012-02-07
Seventeen;Ladytron;2002;0;0;2012-03-05
Seventeen;Winger;1988;0;0;2011-05-31
"Seventh Son";"Johnny Rivers";1965;0;0;2011-05-31
"Seventy Six Trombones";"The Music Man";1957;0;0;2011-09-22
Sewn;"The Feeling";2006;0;0;2013-07-07
"Sex And Candy";"Marcy Playground";1996;0;0;2011-10-06
"Sex and Drugs and Rock and Roll";"Ian Dury";1977;0;0;2011-05-30
"Sex Bomb";"Tom Jones";1999;0;0;2011-06-10
"Sex met die kale";Lawineboys;2010;0;0;2012-07-20
"Sex On Fire";Sugarland;2009;0;0;2011-05-31
"Sex On Fire";"Kings of Leon";2008;0;0;2011-05-31
"Sex Type Thing";"Stone Temple Pilots";1993;0;0;2012-10-03
"Sexed Up";"Robbie Williams";2003;0;0;2011-05-31
"Sexual Eruption";"Snoop Dogg";2007;0;0;2013-12-03
"Sexual Healing";"Marvin Gaye";1982;0;0;2011-06-28
"Sexual Revolution";"Macy Gray";2001;0;0;2012-11-24
"Sexxx Dreams";"Lady GaGa";2013;1;1;2014-01-11
"Sexy And I Know It";LMFAO;2011;0;0;2012-06-16
"Sexy Eyes";"Dr. Hook & The Medicine Show";1977;0;0;2011-07-09
"Sexy Love";Ne-Yo;2006;0;0;2011-05-30
"Sexy Silk";"Jessie J";2010;0;0;2013-07-30
"Sexy! No No No...";"Girls Aloud";2007;0;0;2011-05-31
"Sgt. Pepper's Lonely Hearts Club Band";"The Beatles";1967;0;0;2012-01-24
"Sgt. Pepper's Lonely Hearts Club Band";"Paul McCartney";2005;0;0;2011-05-31
"Sh Boom (Life Could Be A Dream)";"The Overtones";2010;0;0;2011-05-31
"Sh-Boom (Life Could Be A Dream)";"The Crew-Cuts";1954;0;0;2011-05-31
"Sha La La (Make Me Happy)";"Al Green";1974;0;0;2011-12-26
"Shadow Boxer";"The Angels";1979;0;0;2014-07-15
"Shadow Of Love";"Céline Dion";2007;0;0;2013-03-16
"Shadow On The Wall";"Mike Oldfield";1983;0;0;2014-05-07
Shadowfeet;"Brooke Fraser";2007;0;0;2012-09-05
"Shadows Of The Night";"Pat Benatar";1982;0;0;2012-08-15
"Shake A Tail Feather";"Ray Charles";1980;0;0;2011-08-01
"Shake A Tail Feather";"James & Bobby Purify";1966;0;0;2011-12-18
"Shake It";"Metro Station";2008;0;0;2011-05-31
"Shake It Off";"Mariah Carey";2005;0;0;2013-12-03
"Shake It Out";Smash;2012;0;0;2012-08-13
"Shake It Out";"Florence + The Machine";2011;0;0;2011-11-19
"Shake It Out";Glee;2012;0;0;2012-07-05
"Shake That Thing";"Gwyneth Paltrow";2010;0;0;2013-05-17
"Shake Up Christmas";Train;1995;0;0;2012-01-16
"Shake Ya Tailfeather";Nelly;2003;0;0;2012-04-29
"Shake You Down";"Gregory Abbott";1986;0;0;2011-05-30
"Shake Your Body (Down To The Ground)";"The Jackson 5";1978;0;0;2011-05-30
"Shake Your Bon-Bon";"Ricky Martin";1999;0;0;2012-01-17
"Shake Your Groove Thing";"Peaches And Herb";1978;0;0;2011-07-16
"Shake, Rattle And Roll";"Big Joe Turner";1941;0;0;2011-05-31
"Shake, Rattle And Roll";"Patsy Cline";1961;0;0;2011-05-31
"Shake, Rattle and Roll";"Bill Haley & His Comets";1954;0;0;2011-05-31
"Shakey Ground";"Delbert McClinton";1981;0;0;2011-08-05
"Shakin' All Over";"Johnny Kidd & The Pirates";1960;0;0;2013-02-04
"Shakin' Stevens Mix";"Shakin' Stevens";1999;0;0;2011-09-21
